Date,Insertion_Order,Order_Goal_Type,Insertion_Order_Goal_Value,IO_Planned_Budget,IO_Start_Date,IO_End_Date,Advertiser_Currency,Line_Item_Name,LI_Goal,Line_Item_Type,Line_Item_Start_Date,Line_Item_End_Date,LI_Spends,Impressions,Clicks,Complete_Views_(Video)
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_TVC_Id_Branding,CPM,136,866563,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_All_OTT_TVC_Id_Branding_LI,83%,Real-time bidding (Video),4/1/2025,4/30/2025,1073.784,13973,25,10670
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_TVC_Id_Branding,CPM,136,866563,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_GoogleCustomAudience_SkipInstream_YT_TVC_Id_Branding_LI,65%,YouTube & partners,4/1/2025,4/30/2025,1749.81,10618,53,7847
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_TVC_Id_Branding,CPM,136,866563,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,4935.712,34761,5,29812
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_TVC_Id_Branding,CPM,136,866563,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,8143.766,43456,370,34539
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_TVC_Id_Branding,CPM,136,866563,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_RMKT_All_DGen_TVC_Id_Branding_LI,6%,Demand Gen,4/1/2025,4/30/2025,387.048,15993,1062,3
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_TVC_Id_Branding,CPM,136,866563,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_RMKT_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,4.032056,23,0,17
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_TVC_Id_Branding,CPM,136,866563,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_RMKT_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,224.9985,1176,5,1092
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_TVC_Id_Branding,CPM,116,162775,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_All_OTT_TVC_Id_Branding_LI,83%,Real-time bidding (Video),4/1/2025,4/30/2025,465.8135,6449,9,5040
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_TVC_Id_Branding,CPM,116,162775,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_GoogleCustomAudience_SkipInstream_YT_TVC_Id_Branding_LI,65%,YouTube & partners,4/1/2025,4/30/2025,47.39844,577,3,500
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_TVC_Id_Branding,CPM,116,162775,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,811.0029,6808,3,5933
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_TVC_Id_Branding,CPM,116,162775,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,4035.972,26489,247,20726
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_TVC_Id_Branding,CPM,116,162775,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_RMKT_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,0.17094,1,0,1
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_TVC_Id_Branding,CPM,116,162775,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_RMKT_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,251.5289,1389,4,1220
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_TVC_Id_Branding,CPM,149,687779,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_All_OTT_TVC_Id_Branding_LI,83%,Real-time bidding (Video),4/1/2025,4/30/2025,1631.669,21331,33,17319
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_TVC_Id_Branding,CPM,149,687779,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_GoogleCustomAudience_SkipInstream_YT_TVC_Id_Branding_LI,65%,YouTube & partners,4/1/2025,4/30/2025,1008.548,5860,22,4377
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_TVC_Id_Branding,CPM,149,687779,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,7152.876,59876,30,48738
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_TVC_Id_Branding,CPM,149,687779,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,2740.484,14776,88,12074
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_TVC_Id_Branding,CPM,149,687779,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_RMKT_All_DGen_TVC_Id_Branding_LI,6%,Demand Gen,4/1/2025,4/30/2025,905.9957,40419,2319,4
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_TVC_Id_Branding,CPM,149,687779,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_RMKT_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,43.64647,245,1,203
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_TVC_Id_Branding,CPM,149,687779,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_RMKT_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,380.217,1879,8,1666
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_TVC_Id_Branding,CPM,117,519092,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_All_OTT_TVC_Id_Branding_LI,83%,Real-time bidding (Video),4/1/2025,4/30/2025,612.7359,8597,7,7180
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_TVC_Id_Branding,CPM,117,519092,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_GoogleCustomAudience_SkipInstream_YT_TVC_Id_Branding_LI,65%,YouTube & partners,4/1/2025,4/30/2025,1045.147,11583,70,7695
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_TVC_Id_Branding,CPM,117,519092,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,2630.851,18168,8,16107
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_TVC_Id_Branding,CPM,117,519092,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,8966.409,81538,893,65255
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_TVC_Id_Branding,CPM,117,519092,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_RMKT_All_DGen_TVC_Id_Branding_LI,6%,Demand Gen,4/1/2025,4/30/2025,785.7701,33743,2163,678
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_TVC_Id_Branding,CPM,117,519092,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_RMKT_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,1.01683,7,0,6
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_TVC_Id_Branding,CPM,117,519092,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_RMKT_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,2767.362,15845,167,13075
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_TVC_Id_Branding,CPM,136,918451,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_All_OTT_TVC_Id_Branding_LI,83%,Real-time bidding (Video),4/1/2025,4/30/2025,636.2126,8834,8,7306
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_TVC_Id_Branding,CPM,136,918451,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_GoogleCustomAudience_SkipInstream_YT_TVC_Id_Branding_LI,65%,YouTube & partners,4/1/2025,4/30/2025,1506.412,9810,38,7374
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_TVC_Id_Branding,CPM,136,918451,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,2418.751,16280,4,14679
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_TVC_Id_Branding,CPM,136,918451,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,10493.74,50371,336,42476
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_TVC_Id_Branding,CPM,136,918451,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_RMKT_All_DGen_TVC_Id_Branding_LI,6%,Demand Gen,4/1/2025,4/30/2025,411.062,15959,1339,8
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_TVC_Id_Branding,CPM,136,918451,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_RMKT_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,6.558744,34,0,30
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_TVC_Id_Branding,CPM,136,918451,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_RMKT_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,304.2755,1416,5,1287
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_TVC_Id_Branding,CPM,173,1686999,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_All_OTT_TVC_Id_Branding_LI,83%,Real-time bidding (Video),4/1/2025,4/30/2025,808.9444,10664,12,9220
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_TVC_Id_Branding,CPM,173,1686999,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_GoogleCustomAudience_SkipInstream_YT_TVC_Id_Branding_LI,65%,YouTube & partners,4/1/2025,4/30/2025,1248.898,7496,20,5581
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_TVC_Id_Branding,CPM,173,1686999,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,8298.408,54726,7,47350
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_TVC_Id_Branding,CPM,173,1686999,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,10055.53,43438,258,37018
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_TVC_Id_Branding,CPM,173,1686999,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_RMKT_All_DGen_TVC_Id_Branding_LI,6%,Demand Gen,4/1/2025,4/30/2025,1741.491,65602,4348,5
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_TVC_Id_Branding,CPM,173,1686999,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_RMKT_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,71.7404,360,0,303
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_TVC_Id_Branding,CPM,173,1686999,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_RMKT_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,293.6838,1307,9,1137
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_TVC_Id_Branding,CPM,154,2340829,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_All_OTT_TVC_Id_Branding_LI,83%,Real-time bidding (Video),4/1/2025,4/30/2025,1574.92,16192,30,14157
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_TVC_Id_Branding,CPM,154,2340829,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_GoogleCustomAudience_SkipInstream_YT_TVC_Id_Branding_LI,65%,YouTube & partners,4/1/2025,4/30/2025,802.9367,5135,24,4013
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_TVC_Id_Branding,CPM,154,2340829,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,18836.93,127331,32,111127
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_TVC_Id_Branding,CPM,154,2340829,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,19274.93,90159,437,79334
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_TVC_Id_Branding,CPM,154,2340829,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_RMKT_All_DGen_TVC_Id_Branding_LI,6%,Demand Gen,4/1/2025,4/30/2025,2719.624,119095,7210,58
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_TVC_Id_Branding,CPM,154,2340829,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_RMKT_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,89.59381,479,1,421
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_TVC_Id_Branding,CPM,154,2340829,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_RMKT_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,2072.976,9919,35,9163
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_TVC_Id_Branding,CPM,130,690364,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_All_OTT_TVC_Id_Branding_LI,83%,Real-time bidding (Video),4/1/2025,4/30/2025,750.443,10069,11,8496
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_TVC_Id_Branding,CPM,130,690364,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_GoogleCustomAudience_SkipInstream_YT_TVC_Id_Branding_LI,65%,YouTube & partners,4/1/2025,4/30/2025,1650.131,12020,50,9188
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_TVC_Id_Branding,CPM,130,690364,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,3340.644,24689,13,21987
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_TVC_Id_Branding,CPM,130,690364,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,9376.49,55209,472,45420
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_TVC_Id_Branding,CPM,130,690364,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_RMKT_All_DGen_TVC_Id_Branding_LI,6%,Demand Gen,4/1/2025,4/30/2025,897.1361,39277,2784,12
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_TVC_Id_Branding,CPM,130,690364,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_RMKT_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,6.566153,39,1,30
4/25/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_TVC_Id_Branding,CPM,130,690364,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_RMKT_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,1179.273,6304,38,5661
4/26/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_TVC_Id_Branding,CPM,132,731431,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_All_OTT_TVC_Id_Branding_LI,83%,Real-time bidding (Video),4/1/2025,4/30/2025,2468.831,27379,45,22820
4/26/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_TVC_Id_Branding,CPM,132,731431,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_GoogleCustomAudience_SkipInstream_YT_TVC_Id_Branding_LI,65%,YouTube & partners,4/1/2025,4/30/2025,1997.314,12614,63,9683
4/26/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_TVC_Id_Branding,CPM,132,731431,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,5289.006,35172,12,30211
4/26/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_TVC_Id_Branding,CPM,132,731431,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,2250.379,12173,81,10670
4/26/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_TVC_Id_Branding,CPM,132,731431,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_RMKT_All_DGen_TVC_Id_Branding_LI,6%,Demand Gen,4/1/2025,4/30/2025,991.3358,44831,2487,3
4/26/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_TVC_Id_Branding,CPM,132,731431,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_RMKT_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,9.582923,52,0,43
4/26/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_TVC_Id_Branding,CPM,132,731431,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_RMKT_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,629.084,3168,8,2939
4/26/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_TVC_Id_Branding,CPM,136,866563,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_All_OTT_TVC_Id_Branding_LI,83%,Real-time bidding (Video),4/1/2025,4/30/2025,1040.82,12304,27,9609
4/26/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_TVC_Id_Branding,CPM,136,866563,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_GoogleCustomAudience_SkipInstream_YT_TVC_Id_Branding_LI,65%,YouTube & partners,4/1/2025,4/30/2025,1451.473,8666,42,6395
4/26/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_TVC_Id_Branding,CPM,136,866563,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,5341.807,35248,14,29733
4/26/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_TVC_Id_Branding,CPM,136,866563,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,7615.828,40554,325,31847
4/26/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_TVC_Id_Branding,CPM,136,866563,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_RMKT_All_DGen_TVC_Id_Branding_LI,6%,Demand Gen,4/1/2025,4/30/2025,387.1407,15674,977,17
4/26/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_TVC_Id_Branding,CPM,136,866563,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_RMKT_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,2.913919,17,0,12
